cuisine,id,salt,onions,olive_oil,water,garlic,sugar,garlic_cloves,butter,ground_black_pepper,all-purpose_flour,pepper,vegetable_oil,eggs,soy_sauce,kosher_salt,green_onions,tomatoes,large_eggs,carrots,unsalted_butter
greek,4217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,38694.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
french,46539.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
mexican,20550.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,48039.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
italian,6617.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
irish,6186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
italian,15622.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
spanish,33634.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,4330.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,4609.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
korean,3955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,9836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,48738.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
mexican,21224.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
indian,1705.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,47085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,25044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
french,38000.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
french,26798.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
greek,3974.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
southern_us,17531.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
russian,21993.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
mexican,36383.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,48522.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
brazilian,12979.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,41201.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,38059.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,21839.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,18583.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
italian,39973.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
french,47898.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
greek,17852.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
italian,27850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
irish,11706.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
southern_us,10266.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,16524.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,14095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
indian,47467.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,14054.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,22181.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
italian,23643.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
italian,73.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thai,47508.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,25708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mexican,12825.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
korean,21543.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
mexican,150.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,44275.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
indian,11416.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
chinese,43313.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
greek,38444.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jamaican,30792.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,818.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
southern_us,41999.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
southern_us,10611.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
french,42813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
italian,20065.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,35621.0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
korean,21474.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
japanese,49102.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
indian,29690.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,10783.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,588.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,4711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
thai,465.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
indian,14849.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
indian,35939.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,26021.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
french,39619.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,15427.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,30443.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
indian,2939.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,37747.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,37997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
mexican,26770.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,3257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,7097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
japanese,20285.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
italian,19839.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cajun_creole,18923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,17668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
french,24099.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
filipino,45557.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0
italian,35375.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,13887.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,15090.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,15141.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mexican,3864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,4460.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
italian,6427.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,7766.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mexican,29900.0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
vietnamese,32824.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,14921.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,17355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,33350.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
vietnamese,10518.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,42199.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
italian,16290.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
mexican,46125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
french,34696.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
indian,40819.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
indian,15465.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,41682.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
russian,10752.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,23197.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,43662.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,2271.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,14018.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
mexican,758.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
french,41109.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
mexican,16007.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,17606.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
mexican,17995.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
italian,40193.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,19776.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
greek,48043.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,5793.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,24347.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,14435.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
french,19252.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
mexican,42441.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mexican,9963.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,5250.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,2296.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
cajun_creole,35245.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,1383.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,41209.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
thai,567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,2537.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
mexican,43860.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
chinese,39870.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,5761.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
mexican,29678.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,34513.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chinese,43286.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cajun_creole,21874.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
italian,978.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
korean,30874.0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
greek,22569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
greek,32204.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
southern_us,16706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thai,40703.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,697.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
cajun_creole,22150.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
thai,45083.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,26824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
chinese,37032.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
korean,3702.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
chinese,17835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,35926.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
indian,19324.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
greek,38341.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
french,40420.0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
chinese,34062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
chinese,34952.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
southern_us,34817.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
italian,38243.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
korean,6162.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
southern_us,9934.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
irish,21314.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thai,1099.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
chinese,36690.0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
indian,21256.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
thai,24485.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,8857.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,2333.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
vietnamese,44675.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
chinese,23789.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
italian,6503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,29896.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
french,25796.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
mexican,40734.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mexican,1947.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,26700.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mexican,49203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greek,29271.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
vietnamese,13416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,29656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,28358.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chinese,44499.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
italian,49220.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jamaican,43075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,5033.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,30371.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,24831.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mexican,39872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
italian,41616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,40924.0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
mexican,37271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,7875.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,15809.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,33565.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
italian,18221.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cajun_creole,41482.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
italian,45682.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
brazilian,46576.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
italian,25428.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,36196.0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
chinese,29672.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,24164.0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
mexican,3493.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
thai,45351.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,31579.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
mexican,18370.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
southern_us,36943.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,39873.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
italian,1320.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,2591.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,1283.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,39524.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,28775.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,9571.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
chinese,17870.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,1439.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moroccan,21748.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,1558.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
italian,24147.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
irish,6407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,18005.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
spanish,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chinese,27955.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
mexican,43864.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,16034.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
southern_us,18400.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
greek,28079.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,26510.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
jamaican,13357.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,24721.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,8808.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greek,10219.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
brazilian,13729.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
greek,48750.0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
japanese,15305.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,12125.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
indian,3131.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,38976.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
irish,37609.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
mexican,43290.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
italian,1236.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
italian,33204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,1164.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
italian,10126.0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
mexican,3747.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,4954.0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
french,17940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
greek,43704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
korean,14692.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
italian,42921.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
italian,34151.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
cajun_creole,21835.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,42440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaican,44869.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,23969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,3682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vietnamese,23262.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,14477.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
indian,30531.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
french,12346.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
italian,15987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,9492.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
indian,37844.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
southern_us,24259.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
indian,34231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mexican,19130.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mexican,46455.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
indian,47384.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
french,2928.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
indian,14443.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chinese,18447.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
chinese,8775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
korean,40252.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vietnamese,4267.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaican,20796.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,6203.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
vietnamese,19991.0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
japanese,12868.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,43690.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,13538.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greek,46288.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
japanese,19139.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
indian,37458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,9587.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
filipino,2290.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
